,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
823,0.633,0.607,0,-6.182,0,0.0532,0.183,1.38e-06,0.167,0.363,74.029,audio_features,2N0SPREDYqILVEFSsWF5N5,spotify:track:2N0SPREDYqILVEFSsWF5N5,https://api.spotify.com/v1/tracks/2N0SPREDYqILVEFSsWF5N5,https://api.spotify.com/v1/audio-analysis/2N0SPREDYqILVEFSsWF5N5,182293,4
824,0.817,0.67,8,-6.315,0,0.0545,0.156,0.168,0.111,0.712,125.972,audio_features,74nEGIzIefJhJ5qX7NeIAz,spotify:track:74nEGIzIefJhJ5qX7NeIAz,https://api.spotify.com/v1/tracks/74nEGIzIefJhJ5qX7NeIAz,https://api.spotify.com/v1/audio-analysis/74nEGIzIefJhJ5qX7NeIAz,183397,4
825,0.665,0.683,1,-4.419,0,0.0307,0.012,0.0,0.12,0.543,110.973,audio_features,6SePnvTZkIXZznc8Ftc6vM,spotify:track:6SePnvTZkIXZznc8Ftc6vM,https://api.spotify.com/v1/tracks/6SePnvTZkIXZznc8Ftc6vM,https://api.spotify.com/v1/audio-analysis/6SePnvTZkIXZznc8Ftc6vM,190114,4
826,0.738,0.883,8,-7.989,1,0.0818,0.053,0.193,0.102,0.651,125.04,audio_features,6Ea2oEzysv4UECGNxL1IEW,spotify:track:6Ea2oEzysv4UECGNxL1IEW,https://api.spotify.com/v1/tracks/6Ea2oEzysv4UECGNxL1IEW,https://api.spotify.com/v1/audio-analysis/6Ea2oEzysv4UECGNxL1IEW,197165,4
827,0.634,0.813,10,-6.118,1,0.069,0.0786,0.0,0.18,0.828,97.038,audio_features,3XhhXPBUI2BKs8FTOOdHfR,spotify:track:3XhhXPBUI2BKs8FTOOdHfR,https://api.spotify.com/v1/tracks/3XhhXPBUI2BKs8FTOOdHfR,https://api.spotify.com/v1/audio-analysis/3XhhXPBUI2BKs8FTOOdHfR,163533,4
828,0.61,0.515,11,-6.363,0,0.0644,0.219,0.0,0.194,0.205,145.818,audio_features,6bRXONmpYZQOk8kj54FaRz,spotify:track:6bRXONmpYZQOk8kj54FaRz,https://api.spotify.com/v1/tracks/6bRXONmpYZQOk8kj54FaRz,https://api.spotify.com/v1/audio-analysis/6bRXONmpYZQOk8kj54FaRz,231747,4
829,0.608,0.311,4,-11.255,0,0.154,0.592,0.0,0.174,0.426,180.362,audio_features,2OrucC3HEPmZpkaQ05Nx0V,spotify:track:2OrucC3HEPmZpkaQ05Nx0V,https://api.spotify.com/v1/tracks/2OrucC3HEPmZpkaQ05Nx0V,https://api.spotify.com/v1/audio-analysis/2OrucC3HEPmZpkaQ05Nx0V,195605,4
830,0.719,0.749,8,-5.217,0,0.0451,0.0502,1.13e-05,0.141,0.924,142.109,audio_features,2WtrZ4LQ2DV07LFyuYCZUN,spotify:track:2WtrZ4LQ2DV07LFyuYCZUN,https://api.spotify.com/v1/tracks/2WtrZ4LQ2DV07LFyuYCZUN,https://api.spotify.com/v1/audio-analysis/2WtrZ4LQ2DV07LFyuYCZUN,155245,3
831,0.857,0.829,0,-0.484,1,0.0842,0.00112,0.015,0.255,0.208,106.993,audio_features,4UGqAW9i7NtE5mW9xzm6yk,spotify:track:4UGqAW9i7NtE5mW9xzm6yk,https://api.spotify.com/v1/tracks/4UGqAW9i7NtE5mW9xzm6yk,https://api.spotify.com/v1/audio-analysis/4UGqAW9i7NtE5mW9xzm6yk,190654,4
832,0.504,0.893,9,-4.801,1,0.0488,0.00556,1.83e-05,0.34,0.333,145.005,audio_features,4D4d3N9nuPnvNg3ZAICWTN,spotify:track:4D4d3N9nuPnvNg3ZAICWTN,https://api.spotify.com/v1/tracks/4D4d3N9nuPnvNg3ZAICWTN,https://api.spotify.com/v1/audio-analysis/4D4d3N9nuPnvNg3ZAICWTN,202912,4
833,0.593,0.538,9,-7.799,0,0.0386,0.0471,0.00189,0.184,0.128,90.088,audio_features,46631VBdAu3LkySeMIHJtd,spotify:track:46631VBdAu3LkySeMIHJtd,https://api.spotify.com/v1/tracks/46631VBdAu3LkySeMIHJtd,https://api.spotify.com/v1/audio-analysis/46631VBdAu3LkySeMIHJtd,256027,4
834,0.768,0.727,11,-6.293,1,0.17,0.62,0.792,0.285,0.205,164.982,audio_features,48P5W4nVpguobOWSY7HNxg,spotify:track:48P5W4nVpguobOWSY7HNxg,https://api.spotify.com/v1/tracks/48P5W4nVpguobOWSY7HNxg,https://api.spotify.com/v1/audio-analysis/48P5W4nVpguobOWSY7HNxg,277339,4
835,0.566,0.695,8,-4.539,1,0.267,0.0189,0.0,0.4,0.409,140.122,audio_features,7KbcPfcBMquaJGf4BVesOv,spotify:track:7KbcPfcBMquaJGf4BVesOv,https://api.spotify.com/v1/tracks/7KbcPfcBMquaJGf4BVesOv,https://api.spotify.com/v1/audio-analysis/7KbcPfcBMquaJGf4BVesOv,112464,4
836,0.735,0.719,5,-4.434,1,0.0379,0.57,1.38e-05,0.107,0.933,148.167,audio_features,62vhlXTC4rrb13dVUlyYpO,spotify:track:62vhlXTC4rrb13dVUlyYpO,https://api.spotify.com/v1/tracks/62vhlXTC4rrb13dVUlyYpO,https://api.spotify.com/v1/audio-analysis/62vhlXTC4rrb13dVUlyYpO,164483,3
837,0.481,0.79,4,-7.133,0,0.0714,0.014,4.98e-06,0.708,0.198,145.94,audio_features,0GXwlEXCO8qeeeOIYpsR3m,spotify:track:0GXwlEXCO8qeeeOIYpsR3m,https://api.spotify.com/v1/tracks/0GXwlEXCO8qeeeOIYpsR3m,https://api.spotify.com/v1/audio-analysis/0GXwlEXCO8qeeeOIYpsR3m,252158,4
838,0.688,0.667,11,-6.195,0,0.327,0.125,0.0,0.714,0.303,159.991,audio_features,2uPyRKg62IcLFaGXXw0qEn,spotify:track:2uPyRKg62IcLFaGXXw0qEn,https://api.spotify.com/v1/tracks/2uPyRKg62IcLFaGXXw0qEn,https://api.spotify.com/v1/audio-analysis/2uPyRKg62IcLFaGXXw0qEn,190320,4
839,0.775,0.661,0,-7.77,1,0.151,0.23,4.84e-05,0.284,0.592,110.384,audio_features,07aKw7LfC27IGSb5ppldIQ,spotify:track:07aKw7LfC27IGSb5ppldIQ,https://api.spotify.com/v1/tracks/07aKw7LfC27IGSb5ppldIQ,https://api.spotify.com/v1/audio-analysis/07aKw7LfC27IGSb5ppldIQ,218453,4
840,0.781,0.649,9,-4.294,0,0.247,0.111,0.0,0.111,0.134,85.063,audio_features,7IqsNN0EMckx9YqddgXlwg,spotify:track:7IqsNN0EMckx9YqddgXlwg,https://api.spotify.com/v1/tracks/7IqsNN0EMckx9YqddgXlwg,https://api.spotify.com/v1/audio-analysis/7IqsNN0EMckx9YqddgXlwg,226000,4
841,0.849,0.639,8,-4.645,1,0.042,0.55,0.0,0.0647,0.918,106.547,audio_features,00bc7aBgwI1wD3zEwrcH4h,spotify:track:00bc7aBgwI1wD3zEwrcH4h,https://api.spotify.com/v1/tracks/00bc7aBgwI1wD3zEwrcH4h,https://api.spotify.com/v1/audio-analysis/00bc7aBgwI1wD3zEwrcH4h,159531,4
842,0.473,0.751,8,-5.196,1,0.0318,9.91e-05,0.0181,0.118,0.569,110.025,audio_features,0unNLQbn2xlm2nPcB1pdjS,spotify:track:0unNLQbn2xlm2nPcB1pdjS,https://api.spotify.com/v1/tracks/0unNLQbn2xlm2nPcB1pdjS,https://api.spotify.com/v1/audio-analysis/0unNLQbn2xlm2nPcB1pdjS,183787,4
843,0.471,0.222,7,-9.537,1,0.0274,0.761,8.1e-06,0.116,0.0799,93.803,audio_features,4gK7xnjIonY6mGJWiWcJT8,spotify:track:4gK7xnjIonY6mGJWiWcJT8,https://api.spotify.com/v1/tracks/4gK7xnjIonY6mGJWiWcJT8,https://api.spotify.com/v1/audio-analysis/4gK7xnjIonY6mGJWiWcJT8,258814,4
844,0.772,0.54,9,-7.333,0,0.17,0.191,0.00243,0.216,0.326,134.994,audio_features,2JHMRT2gvjh6P7ejierydm,spotify:track:2JHMRT2gvjh6P7ejierydm,https://api.spotify.com/v1/tracks/2JHMRT2gvjh6P7ejierydm,https://api.spotify.com/v1/audio-analysis/2JHMRT2gvjh6P7ejierydm,245240,4
845,0.456,0.788,6,-4.57,1,0.032,0.191,0.0,0.0784,0.459,172.025,audio_features,3G9Yl95jGxSQHs9VnyBwKF,spotify:track:3G9Yl95jGxSQHs9VnyBwKF,https://api.spotify.com/v1/tracks/3G9Yl95jGxSQHs9VnyBwKF,https://api.spotify.com/v1/audio-analysis/3G9Yl95jGxSQHs9VnyBwKF,203557,4
846,0.779,0.306,4,-9.441,0,0.0559,0.213,0.0003,0.131,0.0526,120.076,audio_features,4D1Lmr5kezw09WYRLbwiZr,spotify:track:4D1Lmr5kezw09WYRLbwiZr,https://api.spotify.com/v1/tracks/4D1Lmr5kezw09WYRLbwiZr,https://api.spotify.com/v1/audio-analysis/4D1Lmr5kezw09WYRLbwiZr,189467,4
847,0.9,0.707,1,-2.792,1,0.0934,0.161,4.25e-05,0.176,0.634,124.042,audio_features,5yAIrkplUEpMNeojW8Q30o,spotify:track:5yAIrkplUEpMNeojW8Q30o,https://api.spotify.com/v1/tracks/5yAIrkplUEpMNeojW8Q30o,https://api.spotify.com/v1/audio-analysis/5yAIrkplUEpMNeojW8Q30o,180040,4
848,0.873,0.252,2,-13.884,1,0.0425,0.766,0.00661,0.0978,0.599,133.983,audio_features,3oUn55qKRZ1JFzfQNbJjS1,spotify:track:3oUn55qKRZ1JFzfQNbJjS1,https://api.spotify.com/v1/tracks/3oUn55qKRZ1JFzfQNbJjS1,https://api.spotify.com/v1/audio-analysis/3oUn55qKRZ1JFzfQNbJjS1,136888,4
849,0.55,0.751,4,-7.522,1,0.0269,0.00624,0.857,0.156,0.321,134.033,audio_features,5MRWG1owcChqkYFIzsYlMb,spotify:track:5MRWG1owcChqkYFIzsYlMb,https://api.spotify.com/v1/tracks/5MRWG1owcChqkYFIzsYlMb,https://api.spotify.com/v1/audio-analysis/5MRWG1owcChqkYFIzsYlMb,227439,4
850,0.613,0.803,9,-5.171,1,0.0367,0.000525,0.000333,0.189,0.461,127.989,audio_features,04CqLjewJiSAqM210vZAmT,spotify:track:04CqLjewJiSAqM210vZAmT,https://api.spotify.com/v1/tracks/04CqLjewJiSAqM210vZAmT,https://api.spotify.com/v1/audio-analysis/04CqLjewJiSAqM210vZAmT,162973,4
851,0.878,0.714,8,-6.344,1,0.239,0.0528,7.64e-06,0.143,0.636,150.029,audio_features,3wHRgXJJTTwS2CkusTpn56,spotify:track:3wHRgXJJTTwS2CkusTpn56,https://api.spotify.com/v1/tracks/3wHRgXJJTTwS2CkusTpn56,https://api.spotify.com/v1/audio-analysis/3wHRgXJJTTwS2CkusTpn56,195600,4
852,0.622,0.524,9,-7.819,0,0.12,0.493,0.0,0.116,0.214,140.133,audio_features,4ltqVxCEyn8xyDDyI4shBm,spotify:track:4ltqVxCEyn8xyDDyI4shBm,https://api.spotify.com/v1/tracks/4ltqVxCEyn8xyDDyI4shBm,https://api.spotify.com/v1/audio-analysis/4ltqVxCEyn8xyDDyI4shBm,219453,4
853,0.635,0.609,6,-7.867,1,0.115,0.461,0.00627,0.25,0.262,81.5,audio_features,0J1kF6VdorvmLjmRJObiV1,spotify:track:0J1kF6VdorvmLjmRJObiV1,https://api.spotify.com/v1/tracks/0J1kF6VdorvmLjmRJObiV1,https://api.spotify.com/v1/audio-analysis/0J1kF6VdorvmLjmRJObiV1,319493,4
854,0.566,0.416,2,-6.811,1,0.0264,0.525,4.07e-06,0.129,0.245,116.997,audio_features,77qpDGhjN7Hdp12JkPpHvY,spotify:track:77qpDGhjN7Hdp12JkPpHvY,https://api.spotify.com/v1/tracks/77qpDGhjN7Hdp12JkPpHvY,https://api.spotify.com/v1/audio-analysis/77qpDGhjN7Hdp12JkPpHvY,225665,3
855,0.681,0.71,11,-6.643,0,0.0574,0.155,3.02e-05,0.367,0.254,89.957,audio_features,7g6FlLHxbVqMi1s7S8tDTp,spotify:track:7g6FlLHxbVqMi1s7S8tDTp,https://api.spotify.com/v1/tracks/7g6FlLHxbVqMi1s7S8tDTp,https://api.spotify.com/v1/audio-analysis/7g6FlLHxbVqMi1s7S8tDTp,188505,4
856,0.625,0.712,2,-5.996,1,0.0539,0.0229,0.0,0.252,0.398,163.015,audio_features,3IelG5zYpWWCZIH4cqWlPV,spotify:track:3IelG5zYpWWCZIH4cqWlPV,https://api.spotify.com/v1/tracks/3IelG5zYpWWCZIH4cqWlPV,https://api.spotify.com/v1/audio-analysis/3IelG5zYpWWCZIH4cqWlPV,203557,4
857,0.782,0.715,1,-5.038,1,0.133,0.0145,0.0,0.106,0.174,144.983,audio_features,049m5wlslFiYLQuqxrG6QB,spotify:track:049m5wlslFiYLQuqxrG6QB,https://api.spotify.com/v1/tracks/049m5wlslFiYLQuqxrG6QB,https://api.spotify.com/v1/audio-analysis/049m5wlslFiYLQuqxrG6QB,217470,4
858,0.661,0.707,7,-7.19,1,0.0285,0.628,1.85e-06,0.0852,0.385,105.917,audio_features,2hNQDbZcN3vqRAuwiz7poI,spotify:track:2hNQDbZcN3vqRAuwiz7poI,https://api.spotify.com/v1/tracks/2hNQDbZcN3vqRAuwiz7poI,https://api.spotify.com/v1/audio-analysis/2hNQDbZcN3vqRAuwiz7poI,172853,4
859,0.831,0.685,11,-6.579,1,0.114,0.0361,0.000262,0.29,0.287,143.418,audio_features,4eAmJ2vhKbzzhEDRYipSC6,spotify:track:4eAmJ2vhKbzzhEDRYipSC6,https://api.spotify.com/v1/tracks/4eAmJ2vhKbzzhEDRYipSC6,https://api.spotify.com/v1/audio-analysis/4eAmJ2vhKbzzhEDRYipSC6,205267,4
860,0.594,0.844,9,-3.855,0,0.269,0.0264,0.0,0.109,0.752,141.514,audio_features,4as0bvI0a6VSgjWObsvwhi,spotify:track:4as0bvI0a6VSgjWObsvwhi,https://api.spotify.com/v1/tracks/4as0bvI0a6VSgjWObsvwhi,https://api.spotify.com/v1/audio-analysis/4as0bvI0a6VSgjWObsvwhi,124712,4
861,0.718,0.508,0,-8.45,1,0.0523,0.315,0.0,0.0523,0.638,144.055,audio_features,1jrjUPWrfMw8RBbZ9PlX0W,spotify:track:1jrjUPWrfMw8RBbZ9PlX0W,https://api.spotify.com/v1/tracks/1jrjUPWrfMw8RBbZ9PlX0W,https://api.spotify.com/v1/audio-analysis/1jrjUPWrfMw8RBbZ9PlX0W,124792,4
862,0.593,0.643,0,-6.778,0,0.0449,0.207,0.0015,0.185,0.237,143.932,audio_features,3AAdudm9gOxL6RtJ6lvuKF,spotify:track:3AAdudm9gOxL6RtJ6lvuKF,https://api.spotify.com/v1/tracks/3AAdudm9gOxL6RtJ6lvuKF,https://api.spotify.com/v1/audio-analysis/3AAdudm9gOxL6RtJ6lvuKF,195320,4
863,0.551,0.366,11,-8.23,0,0.0346,0.0934,0.891,0.128,0.124,145.962,audio_features,0rj3W147rXLe3bokOgWAW9,spotify:track:0rj3W147rXLe3bokOgWAW9,https://api.spotify.com/v1/tracks/0rj3W147rXLe3bokOgWAW9,https://api.spotify.com/v1/audio-analysis/0rj3W147rXLe3bokOgWAW9,231747,4
864,0.284,0.495,0,-11.74,1,0.0421,0.789,0.835,0.0946,0.26,86.314,audio_features,2qg2jy3v50RwfV5FAqG3a2,spotify:track:2qg2jy3v50RwfV5FAqG3a2,https://api.spotify.com/v1/tracks/2qg2jy3v50RwfV5FAqG3a2,https://api.spotify.com/v1/audio-analysis/2qg2jy3v50RwfV5FAqG3a2,130996,4
865,0.462,0.771,1,-2.931,0,0.342,0.0537,0.113,0.401,0.482,170.392,audio_features,3XOmSRuEEq7rK4XNzWQdyT,spotify:track:3XOmSRuEEq7rK4XNzWQdyT,https://api.spotify.com/v1/tracks/3XOmSRuEEq7rK4XNzWQdyT,https://api.spotify.com/v1/audio-analysis/3XOmSRuEEq7rK4XNzWQdyT,171000,4
866,0.911,0.471,1,-7.439,1,0.333,0.000742,0.000435,0.158,0.0938,126.931,audio_features,1mSYxiYncRwdKx6cT0bQoP,spotify:track:1mSYxiYncRwdKx6cT0bQoP,https://api.spotify.com/v1/tracks/1mSYxiYncRwdKx6cT0bQoP,https://api.spotify.com/v1/audio-analysis/1mSYxiYncRwdKx6cT0bQoP,121067,4
867,0.925,0.561,3,-8.675,1,0.176,0.0659,0.0271,0.152,0.721,128.034,audio_features,5mKiwDDrwG22qKKVL6JZqF,spotify:track:5mKiwDDrwG22qKKVL6JZqF,https://api.spotify.com/v1/tracks/5mKiwDDrwG22qKKVL6JZqF,https://api.spotify.com/v1/audio-analysis/5mKiwDDrwG22qKKVL6JZqF,181365,4
868,0.932,0.498,5,-8.177,1,0.0771,0.403,0.403,0.238,0.555,101.013,audio_features,5jHsuxGiQ4Rtstf7OMYFmy,spotify:track:5jHsuxGiQ4Rtstf7OMYFmy,https://api.spotify.com/v1/tracks/5jHsuxGiQ4Rtstf7OMYFmy,https://api.spotify.com/v1/audio-analysis/5jHsuxGiQ4Rtstf7OMYFmy,195387,4
869,0.773,0.798,4,-7.616,0,0.104,0.28,0.00767,0.113,0.824,109.997,audio_features,0Sq3PQbGrEXXE1tNn0UqFW,spotify:track:0Sq3PQbGrEXXE1tNn0UqFW,https://api.spotify.com/v1/tracks/0Sq3PQbGrEXXE1tNn0UqFW,https://api.spotify.com/v1/audio-analysis/0Sq3PQbGrEXXE1tNn0UqFW,162280,4
870,0.894,0.533,1,-7.861,0,0.412,0.124,0.0,0.109,0.392,120.031,audio_features,2k2Z7yadTBdOM8oObjzslj,spotify:track:2k2Z7yadTBdOM8oObjzslj,https://api.spotify.com/v1/tracks/2k2Z7yadTBdOM8oObjzslj,https://api.spotify.com/v1/audio-analysis/2k2Z7yadTBdOM8oObjzslj,176160,4
871,0.706,0.59,2,-6.901,1,0.063,0.0213,0.0,0.17,0.282,109.061,audio_features,4D0RrinXpQt16fZLVhmXWy,spotify:track:4D0RrinXpQt16fZLVhmXWy,https://api.spotify.com/v1/tracks/4D0RrinXpQt16fZLVhmXWy,https://api.spotify.com/v1/audio-analysis/4D0RrinXpQt16fZLVhmXWy,234693,4
872,0.86,0.369,1,-8.955,1,0.129,0.299,0.000112,0.133,0.0746,123.618,audio_features,2IhevZVmRkRSeA2gekFrMM,spotify:track:2IhevZVmRkRSeA2gekFrMM,https://api.spotify.com/v1/tracks/2IhevZVmRkRSeA2gekFrMM,https://api.spotify.com/v1/audio-analysis/2IhevZVmRkRSeA2gekFrMM,209533,4
873,0.553,0.227,6,-12.107,0,0.0464,0.0306,0.898,0.112,0.0378,120.005,audio_features,6xq4esa1dAf8ALJM3NAM6M,spotify:track:6xq4esa1dAf8ALJM3NAM6M,https://api.spotify.com/v1/tracks/6xq4esa1dAf8ALJM3NAM6M,https://api.spotify.com/v1/audio-analysis/6xq4esa1dAf8ALJM3NAM6M,189467,4
874,0.742,0.37,2,-6.311,1,0.0309,0.465,0.0,0.105,0.597,97.534,audio_features,6tEl8GwFJEFyxZAO1ibTRF,spotify:track:6tEl8GwFJEFyxZAO1ibTRF,https://api.spotify.com/v1/tracks/6tEl8GwFJEFyxZAO1ibTRF,https://api.spotify.com/v1/audio-analysis/6tEl8GwFJEFyxZAO1ibTRF,167692,3
875,0.469,0.376,9,-12.273,0,0.0369,0.0176,0.851,0.155,0.0962,89.778,audio_features,4CDFbpbGuat4UXwFvUVePG,spotify:track:4CDFbpbGuat4UXwFvUVePG,https://api.spotify.com/v1/tracks/4CDFbpbGuat4UXwFvUVePG,https://api.spotify.com/v1/audio-analysis/4CDFbpbGuat4UXwFvUVePG,256027,4
876,0.579,0.878,2,-4.563,0,0.144,0.491,0.0,0.262,0.658,195.844,audio_features,4aDnEQkzc61DwlWTeHQqRr,spotify:track:4aDnEQkzc61DwlWTeHQqRr,https://api.spotify.com/v1/tracks/4aDnEQkzc61DwlWTeHQqRr,https://api.spotify.com/v1/audio-analysis/4aDnEQkzc61DwlWTeHQqRr,148595,4
877,0.899,0.833,11,-2.515,0,0.0533,0.422,0.00288,0.184,0.559,115.008,audio_features,7kyLtcgYgQPrXkxtAb72iY,spotify:track:7kyLtcgYgQPrXkxtAb72iY,https://api.spotify.com/v1/tracks/7kyLtcgYgQPrXkxtAb72iY,https://api.spotify.com/v1/audio-analysis/7kyLtcgYgQPrXkxtAb72iY,183652,4
878,0.395,0.64,2,-7.569,1,0.196,0.104,1.71e-05,0.311,0.528,148.818,audio_features,3n230gz4ZeTGPiC5NV5kTB,spotify:track:3n230gz4ZeTGPiC5NV5kTB,https://api.spotify.com/v1/tracks/3n230gz4ZeTGPiC5NV5kTB,https://api.spotify.com/v1/audio-analysis/3n230gz4ZeTGPiC5NV5kTB,167093,3
879,0.734,0.985,6,1.002,1,0.176,0.466,0.63,0.114,0.793,130.046,audio_features,12FbZlYxIUv2rhB0oCQEhQ,spotify:track:12FbZlYxIUv2rhB0oCQEhQ,https://api.spotify.com/v1/tracks/12FbZlYxIUv2rhB0oCQEhQ,https://api.spotify.com/v1/audio-analysis/12FbZlYxIUv2rhB0oCQEhQ,119185,4
880,0.685,0.882,0,-4.103,0,0.296,0.082,0.0,0.286,0.715,80.283,audio_features,0pHrAAe6sSVDeUeNe5IesY,spotify:track:0pHrAAe6sSVDeUeNe5IesY,https://api.spotify.com/v1/tracks/0pHrAAe6sSVDeUeNe5IesY,https://api.spotify.com/v1/audio-analysis/0pHrAAe6sSVDeUeNe5IesY,217272,4
881,0.551,0.6,7,-5.501,1,0.0295,0.0295,2.94e-06,0.291,0.493,125.019,audio_features,4q4ITrTmB4LyoNw9yjb2Ic,spotify:track:4q4ITrTmB4LyoNw9yjb2Ic,https://api.spotify.com/v1/tracks/4q4ITrTmB4LyoNw9yjb2Ic,https://api.spotify.com/v1/audio-analysis/4q4ITrTmB4LyoNw9yjb2Ic,168630,4
882,0.512,0.637,3,-8.181,1,0.048,0.131,3.63e-05,0.104,0.322,121.991,audio_features,0F2ptTeWy3Yf7kuFMyNdSb,spotify:track:0F2ptTeWy3Yf7kuFMyNdSb,https://api.spotify.com/v1/tracks/0F2ptTeWy3Yf7kuFMyNdSb,https://api.spotify.com/v1/audio-analysis/0F2ptTeWy3Yf7kuFMyNdSb,267256,4
883,0.697,0.396,9,-13.589,0,0.0325,0.814,0.802,0.111,0.204,139.975,audio_features,2Yse8cvkvPOSpUTgY6RzbK,spotify:track:2Yse8cvkvPOSpUTgY6RzbK,https://api.spotify.com/v1/tracks/2Yse8cvkvPOSpUTgY6RzbK,https://api.spotify.com/v1/audio-analysis/2Yse8cvkvPOSpUTgY6RzbK,219453,4
884,0.583,0.433,6,-10.419,1,0.0505,0.481,0.789,0.258,0.311,81.507,audio_features,0xWEe6RPABHV0GQSYxNOyX,spotify:track:0xWEe6RPABHV0GQSYxNOyX,https://api.spotify.com/v1/tracks/0xWEe6RPABHV0GQSYxNOyX,https://api.spotify.com/v1/audio-analysis/0xWEe6RPABHV0GQSYxNOyX,319493,4
885,0.726,0.423,9,-14.289,0,0.0368,0.0523,0.901,0.138,0.333,134.979,audio_features,7xUFwoiHrj2BkMuUiguGhE,spotify:track:7xUFwoiHrj2BkMuUiguGhE,https://api.spotify.com/v1/tracks/7xUFwoiHrj2BkMuUiguGhE,https://api.spotify.com/v1/audio-analysis/7xUFwoiHrj2BkMuUiguGhE,245240,4
886,0.328,0.631,5,-5.169,0,0.0465,0.0714,0.0,0.567,0.382,85.262,audio_features,0eaVIYo2zeOaGJeqZ5TwYz,spotify:track:0eaVIYo2zeOaGJeqZ5TwYz,https://api.spotify.com/v1/tracks/0eaVIYo2zeOaGJeqZ5TwYz,https://api.spotify.com/v1/audio-analysis/0eaVIYo2zeOaGJeqZ5TwYz,187613,4
887,0.848,0.395,7,-10.432,0,0.111,0.168,0.922,0.124,0.64,100.996,audio_features,1LAqyTGterNHVFTR2s8aEM,spotify:track:1LAqyTGterNHVFTR2s8aEM,https://api.spotify.com/v1/tracks/1LAqyTGterNHVFTR2s8aEM,https://api.spotify.com/v1/audio-analysis/1LAqyTGterNHVFTR2s8aEM,195387,4
888,0.72,0.427,0,-11.521,0,0.0476,0.101,0.702,0.149,0.24,144.047,audio_features,0rOBzr7k6TjXvToLqxUFom,spotify:track:0rOBzr7k6TjXvToLqxUFom,https://api.spotify.com/v1/tracks/0rOBzr7k6TjXvToLqxUFom,https://api.spotify.com/v1/audio-analysis/0rOBzr7k6TjXvToLqxUFom,195320,4
889,0.801,0.706,1,-6.079,1,0.255,0.000212,0.0,0.15,0.331,138.008,audio_features,3iRCr53b2ZOvoKMTNvBn5d,spotify:track:3iRCr53b2ZOvoKMTNvBn5d,https://api.spotify.com/v1/tracks/3iRCr53b2ZOvoKMTNvBn5d,https://api.spotify.com/v1/audio-analysis/3iRCr53b2ZOvoKMTNvBn5d,173948,4
890,0.296,0.401,4,-10.923,0,0.0687,0.076,0.641,0.118,0.442,155.329,audio_features,6CfoQl50DhX1oypPrGmX1y,spotify:track:6CfoQl50DhX1oypPrGmX1y,https://api.spotify.com/v1/tracks/6CfoQl50DhX1oypPrGmX1y,https://api.spotify.com/v1/audio-analysis/6CfoQl50DhX1oypPrGmX1y,167093,4
891,0.884,0.208,1,-13.29,1,0.14,0.0417,0.904,0.109,0.199,123.71,audio_features,0tS8zOzsD52WhFmCgaLIhG,spotify:track:0tS8zOzsD52WhFmCgaLIhG,https://api.spotify.com/v1/tracks/0tS8zOzsD52WhFmCgaLIhG,https://api.spotify.com/v1/audio-analysis/0tS8zOzsD52WhFmCgaLIhG,209533,4
892,0.745,0.83,11,-4.044,0,0.343,0.0438,0.0,0.553,0.784,79.964,audio_features,4s0R9lDVKIchcSlFBPosIN,spotify:track:4s0R9lDVKIchcSlFBPosIN,https://api.spotify.com/v1/tracks/4s0R9lDVKIchcSlFBPosIN,https://api.spotify.com/v1/audio-analysis/4s0R9lDVKIchcSlFBPosIN,186094,4
893,0.529,0.735,9,-3.905,1,0.153,0.295,0.0,0.112,0.617,76.209,audio_features,4Dk42ykoREkq82ny0mWZnU,spotify:track:4Dk42ykoREkq82ny0mWZnU,https://api.spotify.com/v1/tracks/4Dk42ykoREkq82ny0mWZnU,https://api.spotify.com/v1/audio-analysis/4Dk42ykoREkq82ny0mWZnU,257673,4
894,0.461,0.87,1,-3.458,0,0.042,0.00527,1.59e-05,0.343,0.79,155.913,audio_features,7Az7rVogNu6XpLnykVI5fA,spotify:track:7Az7rVogNu6XpLnykVI5fA,https://api.spotify.com/v1/tracks/7Az7rVogNu6XpLnykVI5fA,https://api.spotify.com/v1/audio-analysis/7Az7rVogNu6XpLnykVI5fA,176006,4
895,0.58,0.79,2,-6.575,1,0.0329,0.00486,9.61e-05,0.322,0.567,141.912,audio_features,5BI0zQZciyoQfJxsu8CIn9,spotify:track:5BI0zQZciyoQfJxsu8CIn9,https://api.spotify.com/v1/tracks/5BI0zQZciyoQfJxsu8CIn9,https://api.spotify.com/v1/audio-analysis/5BI0zQZciyoQfJxsu8CIn9,155203,4
896,0.619,0.564,4,-6.517,1,0.0302,0.673,0.0,0.184,0.419,129.944,audio_features,2dPwBKr5uJeCeyd5IoWi8W,spotify:track:2dPwBKr5uJeCeyd5IoWi8W,https://api.spotify.com/v1/tracks/2dPwBKr5uJeCeyd5IoWi8W,https://api.spotify.com/v1/audio-analysis/2dPwBKr5uJeCeyd5IoWi8W,220146,4
